person_id,name,name_pinyin,dynasty,group_title,sub_title,title,text,source_title,source_edition,source_year,source_locator,source_scan_id_or_url,attribution_basis,transcription_basis,transcription_status,license_basis,include_in_site,include_in_dataset,note
90000008,许小韫,Xu Xiaoyun,清,柏香山馆即事,其一,柏香山馆即事 其一,绿阴庭院午风凉，阶砌名花各吐芳。植就两株青翠柏，他年留得凛风霜。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页715",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页715,题下注「馆在高林村张氏闺中」。「青翠柏」「饲巴哥」与县志逐字同(《定安史话》引作「苍翠/八哥」反不合志文)"
90000008,许小韫,Xu Xiaoyun,清,柏香山馆即事,其二,柏香山馆即事 其二,小池微雨绉清波，荡漾秋风卷碧荷。独倚栏杆无一事，闲将蚱蜢饲巴哥。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页715",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页715。「饲巴哥」为县志原文
90000008,许小韫,Xu Xiaoyun,清,,,琼南香珠,香本生南海，何妨制作珠。馨称君子德，好佩美人襦。巧样良工细，匀圆馥郁俱。此心空感愧，无日报琼琚。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页715",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页715。末句县志作「无日报琼琚」,初录「琼瑶」据县志改"
90000008,许小韫,Xu Xiaoyun,清,柏香山馆看月三首,新月,柏香山馆看月 新月,良宵如水白云闲，碧瓦楼头月正弯。我欲妆台开宝镜，谁从沧海断金环。粉墙低射纤纤处，珠箔微摇隐隐间。渐照半窗移影去，晚风频逐下西山。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页715",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页715,组诗题「柏香山馆看月 三首」"
90000008,许小韫,Xu Xiaoyun,清,柏香山馆看月三首,圆月,柏香山馆看月 圆月,盈盈金阙彩云开，乍见冰轮焕镜台。神女无心遗珮去，鲛人有意送珠来。描形拟作班姬扇，对影应浮太白杯。会遇良宵诗兴好，愿教铜漏且停催。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页715",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页715
90000008,许小韫,Xu Xiaoyun,清,柏香山馆看月三首,问月,柏香山馆看月 问月,流光千古照人间，多少忧劳与乐闲。为问前身曾识否，只缘何事谪尘寰？,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页716",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页716
90000008,许小韫,Xu Xiaoyun,清,,,寒食有感,年年寒食写新诗，细雨东风忆旧时。谁谓禁烟厨灶里，小堂日暮尚频炊。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页716",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页716。县志题下注「北人于清明前一日为寒食,以果品伴物相馈遗,禁火烟。琼人不然,故有感」,句末注「琼人无作寒食,故不禁烟」"
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其一,悼张锡卿夫 其一,不道文章与命乖，香泥玉树恨同埋。伤心试睹君遗札，寂寞琴书空小斋。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页729。组诗题下县志小传:「生员张熊光,字锡卿,探花方伯岳崧长孙也。早亡,妻许氏为诗哭之,悲咽哀婉,共十一首。事实见卷六《列女传》」(页729)"
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其二,悼张锡卿夫 其二,妆镜慵开久积尘，偶然触目亦伤神。去年雪藕题佳句，香翰淋漓墨尚新。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页729
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其三,悼张锡卿夫 其三,轻绡凉簟绕蛛丝，死别吞声欲恨谁？从此见君空有梦，九原无路慰相思。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页729
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其四,悼张锡卿夫 其四,思君血泪尽成斑，渺渺重泉去不还。记得床头垂病日，犹将宽语慰慈颜。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页729
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其五,悼张锡卿夫 其五,九原路杳绝飞鸿，幽思离情梦不通。黄鹄惊分头未白，紫鹃声咽泪啼红。江山千古留余恨，顽石三生少化工。谓问昔言君忆否？此诗惆怅更何穷。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页729。第七句县志作「谓问昔言君忆否」,初录「请问」据县志改"
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其六,悼张锡卿夫 其六,愁云惨淡晓风吹，我送张君于路歧。天上参商成永别，人间鸾凤见无期。深情似海已同梦，浊酒盈樽聊尽痴。肠断归来天又暮，虫鸣阶砌鸟栖枝。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页729。首句下县志自注「柩出寝第,次于家园,候卜吉归山」"
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其七,悼张锡卿夫 其七,自君之逝矣，懒上旧妆楼。蠹蚀琴书冷，萤飞枕簟秋。墨痕埋砚匣，帘影压金钩。对此情何已，伤心涕泗流。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页729–730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页729–730
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其八,悼张锡卿夫 其八,自君之逝矣，百事不关心。门锁陶潜柳，尘封叔夜琴。悲欢随分过，荣辱任相侵。我亦能知我，何嗟少赏音！,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页730
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其九,悼张锡卿夫 其九,自君之逝矣，针线懒相亲。每睹箧中物，空悲泉下人。罗衣初试体，雪履未沾尘。夜雨灯窗暗，寻搜泪满巾。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页730。次句县志作「针线懒相亲」,初录「赖」据县志改"
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其十,悼张锡卿夫 其十（开箱见夫旧衣有感）,吞声含泪一开箱，剩裤遗衣总断肠。妾命苦兮郎命苦，伤心重检旧衣裳。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页730。县志为完整七绝,首句「吞声含泪一开箱」初录脱漏,据县志补;句下自注「有假夫衣者,感而赋此二首」"
90000008,许小韫,Xu Xiaoyun,清,悼张锡卿夫,其十一,悼张锡卿夫 其十一（续开箱）,罗衣制就线犹新，每一开箱泪满巾。睹物伤人心欲碎，忍将遗物假他人。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页730。组诗末县志按语:「计小韫哭夫诗十一首,外有赋物、赠答诸诗,见在《柏香诗卷》者一百三十四首……如唳鹤啼鹃,闻者堕泪」(页731)"
90000008,许小韫,Xu Xiaoyun,清,,,感事,无限春光好，蓝田日正暾。不图花并蒂，忽遇雨倾盆。造物犹招妒，何人独负恩？千秋儿女泪，化作杜鹃魂。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页730
90000008,许小韫,Xu Xiaoyun,清,,,自劝,莫怨霜鸾命早孤，神仙富贵岂同途？由来伯道原无子，何必罗敷定有夫。屋固斯无风雨漏，身安却少是非诬。闲时一觉庄周梦，赵绣陶诗足自娱。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页730",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页730
90000008,许小韫,Xu Xiaoyun,清,,,答邻女,一自檀郎越玉楼，残灯无整复无修。香奁冷落芙蓉粉，绮席抛残玳瑁瓯。玉佩金花非我愿，天宫月窟任君游。竹篱茅舍心知足，不敢人间更有求。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页731",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,见光绪《定安县志》卷八艺文志页731
90000008,许小韫,Xu Xiaoyun,清,慰胡英花魏淑媛二闺秀,其一,慰胡英花魏淑媛二闺秀 其一,天涯方叹命多穷，又遇名姝绣阁中。嗟我如萍漂业海，怜君似叶堕秋风。离怀欲语浑难诉，会面无由只梦通。闻道年来俱白发，些些愁病总相同。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页731",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页731。县志题下注:「胡英花,保德知州莫兆文长男莫锟之妻。魏淑媛,莫兆文次男之妻。二氏皆青年丧偶,与许小韫同一苦况,故小韫以诗相悼慰」"
90000008,许小韫,Xu Xiaoyun,清,慰胡英花魏淑媛二闺秀,其二,慰胡英花魏淑媛二闺秀 其二,与君心迹久相亲，来往神交入梦频。两地相思同气味，一般薄命任沉沦。流光电火原难驻，威势冰山岂耐春？养就岁寒松柏质，愁缘却尽了前因。,光绪定安县志,清光绪四年(1878)王映斗总纂本;海南出版社2004年郑行顺、陈建国点校本,1878,"卷八艺文志,点校本页731",,"光绪《定安县志》卷八艺文志署名许小韫(题下注「番禺榜眼许其光姐、探花张岳崧孙媳、生员熊光妻」),与卷六列传志四·列女本传(点校本页490)相表里",manual,verified,public_domain_text,1,1,"见光绪《定安县志》卷八艺文志页731。组诗末县志按语:「计小韫哭夫诗十一首,外有赋物、赠答诸诗,见在《柏香诗卷》者一百三十四首……如唳鹤啼鹃,闻者堕泪」(页731)"
90000009,朱玉仙,Zhu Yuxian,清,度雁门关,其一,度雁门关 其一,官秩临三晋，轻轺度雁关。举鞭挥雾露，缓辔认江山。青冢明妃去，黄金汉使还。英雄千古憾，空见乱峰环。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,度雁门关,其二,度雁门关 其二,傍晚疏星没，千山野望通。车轮连地震，关塞接天雄。边镇临荒徼，岚烟锁远空。雁声催客路，飞旆入云中。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,,,遇冼素贞于兰楼月下,桂影参差映碧空，萧萧疏竹响秋风。嫦娥底事梳妆好，忽降高楼百尺中。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其一,绝句 其一,沼畔花阴映绿波，柔条轻拂午风和。纱窗尽有香来到，胜似龙涎鹊脑多。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其二,绝句 其二,炉烟袅袅月纤纤，人静宵深露正沾。试向玉阑干外立，万花香绕水晶帘。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其三,绝句 其三,最爱层峦似画图，自将银管细描摹。墨螺点处浓如滴，笑问青山许我无？,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其四,绝句 其四,那须金碧羡天仙，画栋参差景物妍。何处花开何处坐，居然身在五云边。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其五,绝句 其五,凭阑遥望万峰迷，斗转参横月欲低。因与梅花同不睡，夜深犹立画楼西。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其六,绝句 其六,梨花艳艳柳毵毵，曲榭回廊缓步探。自有青山来画里，不须清梦到江南。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其七,绝句 其七,晓日纱窗梦起迟，小庭闲立看花时。黄莺巧作千般啭，也向春风唱竹枝。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
90000009,朱玉仙,Zhu Yuxian,清,绝句,其八,绝句 其八,谢庭风暖百花绯，玉漏无声蝙蝠飞。每到深宵帘不下，待他乳燕一双归。,画诗楼稿,,,,,"朱玉仙(1796–1867)广西博白女诗人,存《画诗楼稿》,《粤西十四家诗钞》辑其作;随宦历三晋、桂林、闽地,题材与生平相合。CBDB 569852(江寧府)系同名异人,不予链接。",manual,verified,public_domain_text,1,1,
